dataset_group,source_bucket,source_type,clip_id,split,spk,titulo,clip,n_frames,text_large_existing,mp4_gcs_path,npz_gcs_path,txt_gcs_path,has_mp4,has_npz,has_txt,url,url_confidence,source_context_status,notes
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f15::LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91::clip_0040,test,f15,LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91,clip_0040,147,al grano no les dije que soy de estados unidos seguia con mi mentira,gs://labios-argentos-vsr-dataset/lip_rois/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0040.mp4,gs://labios-argentos-vsr-dataset/lip_rois/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0040.npz,gs://labios-argentos-vsr-dataset/lip_rois/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0040.txt,true,true,true,,,missing_url,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f15::LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91::clip_0041,test,f15,LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91,clip_0041,117,diciendo si soy de argentina y que estoy aca de visita,gs://labios-argentos-vsr-dataset/lip_rois/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0041.mp4,gs://labios-argentos-vsr-dataset/lip_rois/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0041.npz,gs://labios-argentos-vsr-dataset/lip_rois/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0041.txt,true,true,true,,,missing_url,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f15::LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91::clip_0042,test,f15,LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91,clip_0042,115,y todo y ahi fue cuando dije mira vos,gs://labios-argentos-vsr-dataset/lip_rois/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0042.mp4,gs://labios-argentos-vsr-dataset/lip_rois/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0042.npz,gs://labios-argentos-vsr-dataset/lip_rois/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0042.txt,true,true,true,,,missing_url,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f15::LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91::clip_0043,test,f15,LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91,clip_0043,86,que bien que aprendi español porque primero,gs://labios-argentos-vsr-dataset/lip_rois/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0043.mp4,gs://labios-argentos-vsr-dataset/lip_rois/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0043.npz,gs://labios-argentos-vsr-dataset/lip_rois/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0043.txt,true,true,true,,,missing_url,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f15::LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91::clip_0044,test,f15,LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91,clip_0044,192,cualquier otra persona se iba a enojar cualquier otra persona iba a tener una situacion medio complicada,gs://labios-argentos-vsr-dataset/lip_rois/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0044.mp4,gs://labios-argentos-vsr-dataset/lip_rois/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0044.npz,gs://labios-argentos-vsr-dataset/lip_rois/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0044.txt,true,true,true,,,missing_url,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f15::LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91::clip_0045,test,f15,LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91,clip_0045,210,pero al decirles que yo soy de argentina como que de repente yo era como su amigo,gs://labios-argentos-vsr-dataset/lip_rois/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0045.mp4,gs://labios-argentos-vsr-dataset/lip_rois/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0045.npz,gs://labios-argentos-vsr-dataset/lip_rois/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0045.txt,true,true,true,,,missing_url,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f15::LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91::clip_0046,test,f15,LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91,clip_0046,212,y querian saber un poco mas de mi querian saber un poco mas de argentina y fue genial fue super super genial,gs://labios-argentos-vsr-dataset/lip_rois/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0046.mp4,gs://labios-argentos-vsr-dataset/lip_rois/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0046.npz,gs://labios-argentos-vsr-dataset/lip_rois/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0046.txt,true,true,true,,,missing_url,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f15::LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91::clip_0047,test,f15,LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91,clip_0047,106,yo creo que conte esta anecdota en otro video en otro live que hice hace mucho tiempo,gs://labios-argentos-vsr-dataset/lip_rois/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0047.mp4,gs://labios-argentos-vsr-dataset/lip_rois/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0047.npz,gs://labios-argentos-vsr-dataset/lip_rois/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0047.txt,true,true,true,,,missing_url,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f15::LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91::clip_0048,test,f15,LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91,clip_0048,307,pero esta anecdota queria destacar en este video porque debe servir como inspiracion para los que no hablan en español,gs://labios-argentos-vsr-dataset/lip_rois/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0048.mp4,gs://labios-argentos-vsr-dataset/lip_rois/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0048.npz,gs://labios-argentos-vsr-dataset/lip_rois/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0048.txt,true,true,true,,,missing_url,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f15::LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91::clip_0049,test,f15,LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91,clip_0049,201,si estas en una situacion donde no sabes que hacer podes decir que si si hablo español soy de argentina,gs://labios-argentos-vsr-dataset/lip_rois/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0049.mp4,gs://labios-argentos-vsr-dataset/lip_rois/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0049.npz,gs://labios-argentos-vsr-dataset/lip_rois/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0049.txt,true,true,true,,,missing_url,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f15::LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91::clip_0050,test,f15,LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91,clip_0050,93,y por ahi te puede llegar a servir a mi me sirvio un monton claro,gs://labios-argentos-vsr-dataset/lip_rois/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0050.mp4,gs://labios-argentos-vsr-dataset/lip_rois/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0050.npz,gs://labios-argentos-vsr-dataset/lip_rois/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0050.txt,true,true,true,,,missing_url,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f15::LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91::clip_0051,test,f15,LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91,clip_0051,137,natalia dice alto chamuyo si chamuyo,gs://labios-argentos-vsr-dataset/lip_rois/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0051.mp4,gs://labios-argentos-vsr-dataset/lip_rois/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0051.npz,gs://labios-argentos-vsr-dataset/lip_rois/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0051.txt,true,true,true,,,missing_url,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f15::LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91::clip_0052,test,f15,LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91,clip_0052,217,si un monton y funciono como que todas mis clases de chamuyo que aprendi en argentina sirvieron un monton un monton,gs://labios-argentos-vsr-dataset/lip_rois/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0052.mp4,gs://labios-argentos-vsr-dataset/lip_rois/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0052.npz,gs://labios-argentos-vsr-dataset/lip_rois/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0052.txt,true,true,true,,,missing_url,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f15::LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91::clip_0053,test,f15,LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91,clip_0053,281,asi que poder hablar en español me cambio la vida al 100 hay varias anecdotas que tengo para contarles,gs://labios-argentos-vsr-dataset/lip_rois/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0053.mp4,gs://labios-argentos-vsr-dataset/lip_rois/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0053.npz,gs://labios-argentos-vsr-dataset/lip_rois/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0053.txt,true,true,true,,,missing_url,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f15::LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91::clip_0054,test,f15,LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91,clip_0054,222,pero yo les queria contar esto porque tambien esta bueno ver como,gs://labios-argentos-vsr-dataset/lip_rois/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0054.mp4,gs://labios-argentos-vsr-dataset/lip_rois/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0054.npz,gs://labios-argentos-vsr-dataset/lip_rois/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0054.txt,true,true,true,,,missing_url,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f15::LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91::clip_0055,test,f15,LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91,clip_0055,231,los ven a los mismos argentinos en el mundo no como que en ese momento el estadounidense no servia y era como el chiste,gs://labios-argentos-vsr-dataset/lip_rois/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0055.mp4,gs://labios-argentos-vsr-dataset/lip_rois/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0055.npz,gs://labios-argentos-vsr-dataset/lip_rois/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0055.txt,true,true,true,,,missing_url,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f15::LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91::clip_0056,test,f15,LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91,clip_0056,158,pero el argentino si era el capo el argentino era como que querian saber mas querian ser amigos,gs://labios-argentos-vsr-dataset/lip_rois/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0056.mp4,gs://labios-argentos-vsr-dataset/lip_rois/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0056.npz,gs://labios-argentos-vsr-dataset/lip_rois/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0056.txt,true,true,true,,,missing_url,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f15::LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91::clip_0057,test,f15,LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91,clip_0057,121,y no se como que me causo mucha gracia esa anecdota,gs://labios-argentos-vsr-dataset/lip_rois/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0057.mp4,gs://labios-argentos-vsr-dataset/lip_rois/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0057.npz,gs://labios-argentos-vsr-dataset/lip_rois/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0057.txt,true,true,true,,,missing_url,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f15::LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91::clip_0058,test,f15,LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91,clip_0058,152,obviamente se los conte a mis amigos que estaban quedandose conmigo en el hotel y todo,gs://labios-argentos-vsr-dataset/lip_rois/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0058.mp4,gs://labios-argentos-vsr-dataset/lip_rois/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0058.npz,gs://labios-argentos-vsr-dataset/lip_rois/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0058.txt,true,true,true,,,missing_url,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f15::LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91::clip_0059,test,f15,LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91,clip_0059,144,y no se y bueno pero bueno eso es una anecdota,gs://labios-argentos-vsr-dataset/lip_rois/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0059.mp4,gs://labios-argentos-vsr-dataset/lip_rois/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0059.npz,gs://labios-argentos-vsr-dataset/lip_rois/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0059.txt,true,true,true,,,missing_url,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f15::LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91::clip_0060,test,f15,LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91,clip_0060,91,tengo otras anecdotas que creo que voy a contar en otro video tambien,gs://labios-argentos-vsr-dataset/lip_rois/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0060.mp4,gs://labios-argentos-vsr-dataset/lip_rois/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0060.npz,gs://labios-argentos-vsr-dataset/lip_rois/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0060.txt,true,true,true,,,missing_url,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f15::LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91::clip_0061,test,f15,LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91,clip_0061,98,pero bueno terminando con este video queria hablar un poco mas con ustedes,gs://labios-argentos-vsr-dataset/lip_rois/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0061.mp4,gs://labios-argentos-vsr-dataset/lip_rois/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0061.npz,gs://labios-argentos-vsr-dataset/lip_rois/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0061.txt,true,true,true,,,missing_url,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f15::LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91::clip_0062,test,f15,LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91,clip_0062,112,porque se que hay varios que siempre estan aca en este chat conmigo todos los dias,gs://labios-argentos-vsr-dataset/lip_rois/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0062.mp4,gs://labios-argentos-vsr-dataset/lip_rois/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0062.npz,gs://labios-argentos-vsr-dataset/lip_rois/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0062.txt,true,true,true,,,missing_url,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f15::LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91::clip_0063,test,f15,LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91,clip_0063,150,de hecho cuando subi un video recien todos me decian yo te voy a esperar,gs://labios-argentos-vsr-dataset/lip_rois/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0063.mp4,gs://labios-argentos-vsr-dataset/lip_rois/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0063.npz,gs://labios-argentos-vsr-dataset/lip_rois/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0063.txt,true,true,true,,,missing_url,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f15::LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91::clip_0064,test,f15,LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91,clip_0064,117,porque me iba a dormir en este momento pero te espero porque se que vas a hacer un live,gs://labios-argentos-vsr-dataset/lip_rois/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0064.mp4,gs://labios-argentos-vsr-dataset/lip_rois/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0064.npz,gs://labios-argentos-vsr-dataset/lip_rois/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0064.txt,true,true,true,,,missing_url,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f15::LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91::clip_0065,test,f15,LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91,clip_0065,117,ana ortiz creo que fuiste vos y otras personas mas,gs://labios-argentos-vsr-dataset/lip_rois/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0065.mp4,gs://labios-argentos-vsr-dataset/lip_rois/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0065.npz,gs://labios-argentos-vsr-dataset/lip_rois/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0065.txt,true,true,true,,,missing_url,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f15::LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91::clip_0066,test,f15,LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91,clip_0066,88,daniel daniel que haces yo what up man,gs://labios-argentos-vsr-dataset/lip_rois/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0066.mp4,gs://labios-argentos-vsr-dataset/lip_rois/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0066.npz,gs://labios-argentos-vsr-dataset/lip_rois/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0066.txt,true,true,true,,,missing_url,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f15::LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91::clip_0067,test,f15,LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91,clip_0067,100,donde esta el equipo kaka,gs://labios-argentos-vsr-dataset/lip_rois/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0067.mp4,gs://labios-argentos-vsr-dataset/lip_rois/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0067.npz,gs://labios-argentos-vsr-dataset/lip_rois/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0067.txt,true,true,true,,,missing_url,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f15::LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91::clip_0068,test,f15,LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91,clip_0068,125,todos que tienen el emoji de kaka al lado de su nombre vamos arriba,gs://labios-argentos-vsr-dataset/lip_rois/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0068.mp4,gs://labios-argentos-vsr-dataset/lip_rois/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0068.npz,gs://labios-argentos-vsr-dataset/lip_rois/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0068.txt,true,true,true,,,missing_url,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f15::LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91::clip_0069,test,f15,LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91,clip_0069,170,vamos yo los veo aca estudiando vanessa como andas,gs://labios-argentos-vsr-dataset/lip_rois/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0069.mp4,gs://labios-argentos-vsr-dataset/lip_rois/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0069.npz,gs://labios-argentos-vsr-dataset/lip_rois/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0069.txt,true,true,true,,,missing_url,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f15::LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91::clip_0070,test,f15,LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91,clip_0070,230,que lindo verte aca ah leo     le respondo a esta pregunta a sebastian aguero,gs://labios-argentos-vsr-dataset/lip_rois/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0070.mp4,gs://labios-argentos-vsr-dataset/lip_rois/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0070.npz,gs://labios-argentos-vsr-dataset/lip_rois/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0070.txt,true,true,true,,,missing_url,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f15::LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91::clip_0071,test,f15,LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91,clip_0071,110,te gustaria tener hijos argentinos yo creo que si,gs://labios-argentos-vsr-dataset/lip_rois/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0071.mp4,gs://labios-argentos-vsr-dataset/lip_rois/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0071.npz,gs://labios-argentos-vsr-dataset/lip_rois/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0071.txt,true,true,true,,,missing_url,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f15::LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91::clip_0072,test,f15,LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91,clip_0072,99,obviamente o sea argentina tiene toda una historia en mi vida,gs://labios-argentos-vsr-dataset/lip_rois/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0072.mp4,gs://labios-argentos-vsr-dataset/lip_rois/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0072.npz,gs://labios-argentos-vsr-dataset/lip_rois/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0072.txt,true,true,true,,,missing_url,
argentina/existing,gs://labios-argentos-vsr-dataset,existing_lip_rois_splits,f15::LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91::clip_0073,test,f15,LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91,clip_0073,248,me ha marcado como persona me identifico mucho con los argentinos con la cultura y como hablan y todo,gs://labios-argentos-vsr-dataset/lip_rois/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0073.mp4,gs://labios-argentos-vsr-dataset/lip_rois/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0073.npz,gs://labios-argentos-vsr-dataset/lip_rois/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0073.txt,true,true,true,,,missing_url,
