source_id,clip_id,clip_name,large_text,turbo_text,cer,wer,length_ratio,status,notes
f01__AN_CDOTA_VIAJE_MUNDIAL_BRASIL_2014_parte_1,f01::ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1::clip_0114,clip_0114,"arrancarías así, tiraste un casquito en Panamericana, o sea, amigo, aparte dice",arrancarías así tiraste un casquito en panamericana o sea amigo aparte dice,0.0,0.0,1.0,computed,
f01__AN_CDOTA_VIAJE_MUNDIAL_BRASIL_2014_parte_1,f01::ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1::clip_0115,clip_0115,casco yo lo uso en el trabajo o sea nos podemos arrancar el viaje así bueno a todo,casco yo lo uso en el trabajo o sea no podemos arrancar el viaje así bueno a todos,0.0244,0.1111,1.0,computed,
f01__AN_CDOTA_VIAJE_MUNDIAL_BRASIL_2014_parte_1,f01::ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1::clip_0116,clip_0116,discusiones y yo tengo hambre bueno bueno que para comer frenar comer algo no,solución y si yo tengo hambre bueno bueno que para comer frenar a comer algo no,0.1558,0.2143,1.026,computed,
f01__AN_CDOTA_VIAJE_MUNDIAL_BRASIL_2014_parte_1,f01::ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1::clip_0117,clip_0117,comprar algo yo le digo no agarra el tupper de los sándwiches no pero y ahí,yo le digo no agarra el tupper de los sándwiches no pero ya,0.2133,0.25,0.7867,computed,
f01__AN_CDOTA_VIAJE_MUNDIAL_BRASIL_2014_parte_1,f01::ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1::clip_0118,clip_0118,"Ahí empezó el niño racionador. Ahí Alan dice, no, no, no, estos son muchos, son como para...",empezó el niño racionador ahí alan dice no no no estos son muchos son como para,0.0482,0.0588,0.9518,computed,
f01__AN_CDOTA_VIAJE_MUNDIAL_BRASIL_2014_parte_1,f01::ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1::clip_0120,clip_0120,comemos la mitad y después la otra mitad como amigo cuestión que no habíamos salido de buenos aires,comemos la mitad y después la otra mitad la como amigo cuestión que no habíamos salido de buenos aires que ya,0.101,0.1667,1.101,computed,
f01__AN_CDOTA_VIAJE_MUNDIAL_BRASIL_2014_parte_1,f01::ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1::clip_0121,clip_0121,"no quedaba un sándwich, nos habíamos comido todos los sándwiches del tamper.","no quedaba un sandwich, nos habíamos comido todos los sandwich del tamper",0.0541,0.1667,0.973,computed,
f01__AN_CDOTA_VIAJE_MUNDIAL_BRASIL_2014_parte_1,f01::ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1::clip_0122,clip_0122,el chabón decía no porque mi mamá prepara esto para todo el viaje nos lo comimos todos eran las dos de la,"Y el chabón decía, no, mi mamá prepara esto para todo el viaje, nos lo comimos todos, eran las dos de la mañana.",0.1524,0.1364,1.019,computed,
f01__AN_CDOTA_VIAJE_MUNDIAL_BRASIL_2014_parte_1,f01::ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1::clip_0123,clip_0123,"Mañana había emocionado todo. O sea, ya pintaba para ser un viaje distinto.","mañana, habíamos cenado todo, o sea ya pintaba para hacer un viaje distinto",0.125,0.2308,1.0139,computed,
f01__AN_CDOTA_VIAJE_MUNDIAL_BRASIL_2014_parte_1,f01::ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1::clip_0124,clip_0124,entonces voy a empezar a mostrar imágenes de los personajes este fue,entonces voy a empezar a mostrar imágenes de los personajes este fue,0.0,0.0,1.0,computed,
f01__AN_CDOTA_VIAJE_MUNDIAL_BRASIL_2014_parte_1,f01::ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1::clip_0127,clip_0127,"580, ¿sí? No quiero perderme detalles, porque la verdad es una anécdota muy larga, porque fue un viaje extremadamente largo. Cuestión que...","580, ¿sí? No quiero perderme detalles porque la verdad es una anécdota muy larga porque fue un viaje extremadamente largo. Cuestión que...",0.0,0.0,1.0,computed,
f01__AN_CDOTA_VIAJE_MUNDIAL_BRASIL_2014_parte_1,f01::ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1::clip_0128,clip_0128,viaje arranca pasamos árate entramos,viaje arranca pasamos zárate entramos,0.0278,0.2,1.0278,computed,
f01__AN_CDOTA_VIAJE_MUNDIAL_BRASIL_2014_parte_1,f01::ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1::clip_0129,clip_0129,uruguay lo que se acuerdan que lo que les decían era gente hagan el ingreso y,"Uruguay, ¿se acuerdan que lo que les decían era, gente, hagan el ingreso y",0.0909,0.125,0.9091,computed,
f01__AN_CDOTA_VIAJE_MUNDIAL_BRASIL_2014_parte_1,f01::ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1::clip_0130,clip_0130,hagan el egreso porque se comen una multa cuestión que pasamos uruguay no se,hagan el egreso porque se comen una multa cuestión que pasamos uruguay no se,0.0,0.0,1.0,computed,
f01__AN_CDOTA_VIAJE_MUNDIAL_BRASIL_2014_parte_1,f01::ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1::clip_0131,clip_0131,por donde y pasamos bien nos sellan la salida todo bien entramos se viene ese,por dónde y pasamos bien nos sellan la salida todo bien entramos se viene ese,0.013,0.0667,1.0,computed,
f01__AN_CDOTA_VIAJE_MUNDIAL_BRASIL_2014_parte_1,f01::ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1::clip_0133,clip_0133,decidí no pagarlo con el dinero que yo uso mensualmente un amigo me recomendó,"y decidí no pagarlo con el dinero que yo uso mensualmente, un amigo me recomendó",0.026,0.0714,1.026,computed,
f01__AN_CDOTA_VIAJE_MUNDIAL_BRASIL_2014_parte_1,f01::ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1::clip_0134,clip_0134,"una página llamavinomo.com, es una página en la cual ustedes van...",una página llamada binomo.com. Es una página en la cual ustedes van...,0.0635,0.1667,1.0476,computed,
f01__AN_CDOTA_VIAJE_MUNDIAL_BRASIL_2014_parte_1,f01::ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1::clip_0145,clip_0145,descripción del vídeo pásense a todo esto siempre recordándole luciano,descripción del vídeo pásense a todo esto siempre recordándole luciano,0.0,0.0,1.0,computed,
f01__AN_CDOTA_VIAJE_MUNDIAL_BRASIL_2014_parte_1,f01::ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1::clip_0146,clip_0146,Diciéndole que tenemos que entrar y que no sé qué El GPS lo ponen y el auto agarró,Diciéndole que tenemos que entrar y que no sé qué El GPS lo ponen y el auto agarró,0.0,0.0,1.0,computed,
f01__AN_CDOTA_VIAJE_MUNDIAL_BRASIL_2014_parte_1,f01::ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1::clip_0147,clip_0147,"por otro lado, entonces, claro lo que nosotros no queríamos era entrar por nosotros","por otro lado. Entonces, claro, lo que nosotros no queríamos era entrar por nosotros.",0.0,0.0,1.0,computed,
f01__AN_CDOTA_VIAJE_MUNDIAL_BRASIL_2014_parte_1,f01::ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1::clip_0148,clip_0148,sé dónde que era que estaba toda la cola de argentino que tenía para pasar seis,"sé dónde, que era que estaba toda la cola de argentino que tenía para pasar 6.",0.0506,0.0625,0.962,computed,
f01__AN_CDOTA_VIAJE_MUNDIAL_BRASIL_2014_parte_1,f01::ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1::clip_0149,clip_0149,"horas con él, y pasamos por un lugar no pasaba nada, todo esto durmiendo llegamos","horas ponele, y pasamos por un lugar, no pasaba nada, todo esto durmiendo, llegamos",0.0506,0.1333,1.0,computed,
f01__AN_CDOTA_VIAJE_MUNDIAL_BRASIL_2014_parte_1,f01::ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1::clip_0152,clip_0152,"Juancito y yo adelante, manejaba él o manejaba yo Y atrás","Juancito y yo adelante, manejaba él o manejaba yo y atrás",0.0,0.0,1.0,computed,
f01__AN_CDOTA_VIAJE_MUNDIAL_BRASIL_2014_parte_1,f01::ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1::clip_0153,clip_0153,"Alan y Luciano, ir adelante era como el premio mayor, o sea, estabas, era yo te juro","Alan y Luciano. Ir adelante era como el premio mayor, o sea, estabas, era yo te juro.",0.0,0.0,1.0,computed,
f01__AN_CDOTA_VIAJE_MUNDIAL_BRASIL_2014_parte_1,f01::ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1::clip_0156,clip_0156,"allí, horas y horas y horas bueno, íbamos de parejitas, íbamos","así, horas y horas y horas bueno, íbamos de parejitas, íbamos",0.0339,0.0909,0.9831,computed,
f01__AN_CDOTA_VIAJE_MUNDIAL_BRASIL_2014_parte_1,f01::ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1::clip_0157,clip_0157,Yendo para Brasil Nos dormimos Los que Obviamente El que iba adelante Tenía que encargarse De que el conductor No se duerma Acompañaste,yendo para Brasil nos dormimos los que obviamente el que iba adelante tenía que encargarse de que el conductor no se duerma acompañate,0.0074,0.0435,0.9926,computed,
f01__AN_CDOTA_VIAJE_MUNDIAL_BRASIL_2014_parte_1,f01::ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1::clip_0158,clip_0158,tenía que despertar al conductor. En un momento íbamos Juancito y yo manejando,tenía que despertar el conductor. En un momento íbamos Juancito y yo manejando,0.013,0.0769,1.0,computed,
f01__AN_CDOTA_VIAJE_MUNDIAL_BRASIL_2014_parte_1,f01::ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1::clip_0159,clip_0159,Y Lulo atrás con Ayan Cuando estábamos manejando Yo escucho que el,Y Lulo atrás con Ayan Cuando estábamos manejando Yo escucho que el,0.0,0.0,1.0,computed,
f01__AN_CDOTA_VIAJE_MUNDIAL_BRASIL_2014_parte_1,f01::ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1::clip_0160,clip_0160,que empezaba a ser el camión de basura empieza a hacer ruidos y hace amigos le,que empezaba a hacer el camión de basura empieza a hacer ruidos y hace amigos les,0.0513,0.125,1.0385,computed,
f01__AN_CDOTA_VIAJE_MUNDIAL_BRASIL_2014_parte_1,f01::ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1::clip_0162,clip_0162,El ruido del ronquido era este. Estaba así.,ruido del ronquido era éste estaba así,0.0976,0.25,0.9268,computed,
f01__AN_CDOTA_VIAJE_MUNDIAL_BRASIL_2014_parte_1,f01::ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1::clip_0163,clip_0163,se dormía con esta cara amigos se lo juro no estoy exagerando lo en,"Y se dormía con esta cara. Amigos, se lo juro. No estoy exagerando hoy.",0.0896,0.2143,1.0,computed,
f01__AN_CDOTA_VIAJE_MUNDIAL_BRASIL_2014_parte_1,f01::ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1::clip_0167,clip_0167,"Mirá, después lo hablamos, pero no arranquemos el viaje así, amigo, recién.","Mirá, después lo hablamos, pero no arranquemos el viaje así, amigo, recién.",0.0,0.0,1.0,computed,
f01__AN_CDOTA_VIAJE_MUNDIAL_BRASIL_2014_parte_1,f01::ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1::clip_0168,clip_0168,vamos no sé 700 kilómetros si vamos a 700 kilómetros amigos el chaval ya se durmió no,"Vamos, no sé, 700 kilómetros Sí, vamos 700 kilómetros, amigo El chaval ya se durmió, ¿no?",0.0471,0.1765,0.9647,computed,
f01__AN_CDOTA_VIAJE_MUNDIAL_BRASIL_2014_parte_1,f01::ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1::clip_0170,clip_0170,"camión de basura, digo, agarrá poné la pala del camión de basura cuando está compactando basura, es más silencioso que","camión de basura. Digo, agarra, pone la pala del camión de basura cuando está compactando basura, es más ineciso que eso.",0.087,0.2,1.0087,computed,
f01__AN_CDOTA_VIAJE_MUNDIAL_BRASIL_2014_parte_1,f01::ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1::clip_0172,clip_0172,moría amigos o sea si se va a morir que pase algo sea que se muera o que se despierte pero que,moría amigos o sea si se va a morir que pase algo sea o que se muera o que se despierte pero que,0.0213,0.0455,1.0213,computed,
f01__AN_CDOTA_VIAJE_MUNDIAL_BRASIL_2014_parte_1,f01::ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1::clip_0173,clip_0173,"bueno, a todo esto, yo ya estaba, o sea, hasta ahí estaba bien porque yo iba",bueno a todo esto yo ya estaba o sea hasta ahí estaba bien porque lleva,0.0694,0.125,0.9861,computed,
f01__AN_CDOTA_VIAJE_MUNDIAL_BRASIL_2014_parte_1,f01::ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1::clip_0174,clip_0174,y todavía no me había dormido en el tiempo que se había dormido él.,y todavía no me había dormido en el tiempo que se había dormido él,0.0,0.0,1.0,computed,
f01__AN_CDOTA_VIAJE_MUNDIAL_BRASIL_2014_parte_1,f01::ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1::clip_0175,clip_0175,"Entonces, bueno nada, estábamos en viaje, ya estábamos llegando a Brasil.",entonces bueno nada estábamos en viaje ya estábamos llegando a brasil en un,0.087,0.1818,1.087,computed,
f01__AN_CDOTA_VIAJE_MUNDIAL_BRASIL_2014_parte_1,f01::ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1::clip_0177,clip_0177,soy Fangio yo soy Ayrton Senna,Soy Fangio Yo soy Ayrton Senna,0.0,0.0,1.0,computed,
f01__AN_CDOTA_VIAJE_MUNDIAL_BRASIL_2014_parte_1,f01::ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1::clip_0178,clip_0178,"A todo esto todos nos mirábamos porque tenía una pinta de que era todo mentira. Cuestión, amigos, que tenía un GPS de...","A todo esto todos nos mirábamos porque tenía una pinta de que era todo mentira. Cuestión, amigos, que tenía un GPS...",0.0263,0.0455,0.9737,computed,
f01__AN_CDOTA_VIAJE_MUNDIAL_BRASIL_2014_parte_1,f01::ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1::clip_0180,clip_0180,10 metros entonces en un momento claro Juancito que era el dueño del auto dijo,"10 metros Entonces en un momento, claro Juancito que era el dueño del auto",0.0641,0.0667,0.9359,computed,
f01__AN_CDOTA_VIAJE_MUNDIAL_BRASIL_2014_parte_1,f01::ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1::clip_0181,clip_0181,rabia decía boludo te estás comiendo todos los pozos vamos a reventar una cubierta,"Rebe decía, boludo, te estás comiendo todos los pozos, vamos a reventar una cubierta.",0.0366,0.0714,0.9878,computed,
f01__AN_CDOTA_VIAJE_MUNDIAL_BRASIL_2014_parte_1,f01::ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1::clip_0182,clip_0182,o sea fíjate esquivar los pozos dice no no si pasa que si esquivaba hueso,"o sea, fíjate, esquivarle a los pozos. Dice, no, no, si pasa que si esquivaba huesos...",0.0685,0.2,1.0685,computed,
f01__AN_CDOTA_VIAJE_MUNDIAL_BRASIL_2014_parte_1,f01::ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1::clip_0184,clip_0184,"Estamos en el medio de la selva, te das cuenta que acá no hay nada Bueno, Juancito, ya lo último Íbamos todos así, con cara de orto Y hacía","Estamos en el medio de la selva, te das cuenta que acá no hay nada Bueno, Juancito, ya lo último Íbamos todos así, con cara de orto Y hacía... ¡Pla!",0.0296,0.0345,1.0296,computed,
f01__AN_CDOTA_VIAJE_MUNDIAL_BRASIL_2014_parte_1,f01::ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1::clip_0186,clip_0186,"nada, porque ya el ambiente adentro del auto estaba bastante tenso, a todo esto","nada, porque ya el ambiente adentro del auto estaba bastante tenso, a todo esto",0.0,0.0,1.0,computed,
f01__AN_CDOTA_VIAJE_MUNDIAL_BRASIL_2014_parte_1,f01::ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1::clip_0187,clip_0187,Luciano ya se empezaba a poner ansioso porque San Pablo se acercaba.,Luciano ya se empezaba a poner ansioso porque San Pablo se acercaba,0.0,0.0,1.0,computed,
f01__AN_CDOTA_VIAJE_MUNDIAL_BRASIL_2014_parte_1,f01::ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1::clip_0188,clip_0188,"O sea, ya... ¡Ah, no, no! ¡Paren! Antes de eso, en un momento me despierto y se vamos a cargar...",ya ya no no paren antes de eso en un momento me despierto y se vamos a cargar,0.0843,0.15,0.9277,computed,
f01__AN_CDOTA_VIAJE_MUNDIAL_BRASIL_2014_parte_1,f01::ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1::clip_0190,clip_0190,Hola si como te va lleno de premium,hola si como te va lleno de premium,0.0,0.0,1.0,computed,
f01__AN_CDOTA_VIAJE_MUNDIAL_BRASIL_2014_parte_1,f01::ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1::clip_0196,clip_0196,"Es VR, ¿te das cuenta? Entonces le digo, loco, ¿dónde estamos? Entonces dice...","me digo, es VR, te das cuenta entonces le digo, loco, ¿dónde estamos? entonces dice",0.1159,0.1538,1.1159,computed,
f01__AN_CDOTA_VIAJE_MUNDIAL_BRASIL_2014_parte_1,f01::ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1::clip_0197,clip_0197,Rivera esto es partido Rivera no sé qué mierda me entró a decir digo pero esto,"Rivera, esto es partido de Rivera, no sé qué mierda me entró a decir, digo, pero esto",0.0385,0.0625,1.0385,computed,
f01__AN_CDOTA_VIAJE_MUNDIAL_BRASIL_2014_parte_1,f01::ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1::clip_0199,clip_0199,una persona que hablaba español entonces,"una persona que hablaba español, entonces",0.0,0.0,1.0,computed,
f01__AN_CDOTA_VIAJE_MUNDIAL_BRASIL_2014_parte_1,f01::ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1::clip_0200,clip_0200,dice no ustedes entraron acá hay una frontera que es uruguay y brasil y,dice no ustedes entraron acá hay una frontera que es todo uruguay y brasil y,0.0704,0.0714,1.0704,computed,
f01__AN_CDOTA_VIAJE_MUNDIAL_BRASIL_2014_parte_1,f01::ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1::clip_0201,clip_0201,"es frontera, entonces hablan portugués, pero este es el lado de Brasil, uy boludo","frontera, entonces hablan portugués, pero este es el lado de Brasil. Uy, boludo.",0.0385,0.0714,0.9615,computed,
f01__AN_CDOTA_VIAJE_MUNDIAL_BRASIL_2014_parte_1,f01::ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1::clip_0202,clip_0202,No hicimos la entrada al país Estamos sembrando,"dije, no pasamos por él, no hicimos la entrada al país, estamos sembrados",0.5319,0.75,1.4894,computed,
f01__AN_CDOTA_VIAJE_MUNDIAL_BRASIL_2014_parte_1,f01::ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1::clip_0205,clip_0205,"Lula todo esto ya estaba desquiciado. Decía, esto ya me huele mal, ya",Lula todo esto ya estaba desquiciado decía esto ya me huele mal,0.0455,0.0769,0.9545,computed,
f01__AN_CDOTA_VIAJE_MUNDIAL_BRASIL_2014_parte_1,f01::ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1::clip_0206,clip_0206,estamos llegando a san pablo y no están prestando atención y saben,estamos llegando a San Pablo y no están prestando atención y saben,0.0,0.0,1.0,computed,
f01__AN_CDOTA_VIAJE_MUNDIAL_BRASIL_2014_parte_1,f01::ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1::clip_0207,clip_0207,qué pasa si en san pablo nos equivocamos bueno dios luciano cálmate porque faltan mil,"¿Qué pasa si en San Pablo nos equivocamos? Bueno, digo, Luciano, calmate Porque faltan mil",0.0353,0.1333,1.0,computed,
f01__AN_CDOTA_VIAJE_MUNDIAL_BRASIL_2014_parte_1,f01::ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1::clip_0209,clip_0209,"falta para San Pablo, falta un montón para San Pablo, bueno, agarramos, le digo, dice, cambiemos, que no maneje más este chabón,","falta un montón para San Pablo, bueno agarramos, le digo, dice cambiemos, que no maneje más este chavo",0.2,0.2273,0.8167,computed,
f01__AN_CDOTA_VIAJE_MUNDIAL_BRASIL_2014_parte_1,f01::ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1::clip_0210,clip_0210,porque está agarrando todos los pozos y acá la ruta está malísima a todo esto,Porque está agarrando todos los pozos Y acá la ruta está malísima A todos estos,0.026,0.1333,1.026,computed,
f01__AN_CDOTA_VIAJE_MUNDIAL_BRASIL_2014_parte_1,f01::ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1::clip_0211,clip_0211,frenamos en esta estación y veíamos por la televisión que había un montón de,frenamos en esta estación y veíamos por la televisión que había un montón de,0.0,0.0,1.0,computed,
f01__AN_CDOTA_VIAJE_MUNDIAL_BRASIL_2014_parte_1,f01::ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1::clip_0212,clip_0212,argentinos que se mataban en la ruta me acuerdo que en un día murieron 11 argentinos porque allá la ruta,"argentinos que se mataban en la ruta. Me acuerdo que en un día murieron 11 argentinos, porque allá en la ruta hay",0.0673,0.1,1.0673,computed,
f01__AN_CDOTA_VIAJE_MUNDIAL_BRASIL_2014_parte_1,f01::ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1::clip_0213,clip_0213,"hay muchas que son de montaña y no tienen guarray, entonces vos seguís de largo y",Hay muchas que son de montaña y no tienen warrai. Entonces vos seguís de largo.,0.0625,0.125,0.9625,computed,
f01__AN_CDOTA_VIAJE_MUNDIAL_BRASIL_2014_parte_1,f01::ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1::clip_0214,clip_0214,"Viajadas, viajadas hasta el fondo Entonces agarra, ya estábamos todos re perseguidos","viajada, viajada hasta el fondo, entonces agarra, ya estábamos todos re perseguidos",0.0244,0.1667,0.9756,computed,
f01__AN_CDOTA_VIAJE_MUNDIAL_BRASIL_2014_parte_1,f01::ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1::clip_0215,clip_0215,"Estamos en la autopista, a todo esto ya, dormir de día, todos chivados, estamos",estamos en la autopista a todo esto ya dormir de día todo chivados estábamos,0.04,0.1429,1.0133,computed,
f01__AN_CDOTA_VIAJE_MUNDIAL_BRASIL_2014_parte_1,f01::ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1::clip_0221,clip_0221,vez levantabas temperatura entonces te levantaba todo chivado por arriba por,vez levantabas temperatura entonces te levantabas todo chivado por arriba por,0.0132,0.0909,1.0132,computed,
