source_id,clip,original_roi_path,variant_roi_path,variant,shape,dtype,status,reason
LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91,clip_0078,data/processed/lip_rois/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0078.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0078.npz,lower_face_resized96,98x96x96,uint8,ok,
LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91,clip_0079,data/processed/lip_rois/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0079.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0079.npz,lower_face_resized96,119x96x96,uint8,ok,
LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91,clip_0080,data/processed/lip_rois/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0080.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0080.npz,lower_face_resized96,153x96x96,uint8,ok,
LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91,clip_0081,data/processed/lip_rois/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0081.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0081.npz,lower_face_resized96,132x96x96,uint8,ok,
LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91,clip_0082,data/processed/lip_rois/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0082.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0082.npz,lower_face_resized96,143x96x96,uint8,ok,
LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91,clip_0083,data/processed/lip_rois/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0083.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0083.npz,lower_face_resized96,154x96x96,uint8,ok,
LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91,clip_0084,data/processed/lip_rois/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0084.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0084.npz,lower_face_resized96,95x96x96,uint8,ok,
LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91,clip_0085,data/processed/lip_rois/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0085.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0085.npz,lower_face_resized96,179x96x96,uint8,ok,
LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91,clip_0086,data/processed/lip_rois/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0086.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0086.npz,lower_face_resized96,155x96x96,uint8,ok,
LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91,clip_0087,data/processed/lip_rois/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0087.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0087.npz,lower_face_resized96,137x96x96,uint8,ok,
LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91,clip_0088,data/processed/lip_rois/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0088.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0088.npz,lower_face_resized96,140x96x96,uint8,ok,
LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91,clip_0089,data/processed/lip_rois/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0089.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0089.npz,lower_face_resized96,161x96x96,uint8,ok,
LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91,clip_0090,data/processed/lip_rois/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0090.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0090.npz,lower_face_resized96,127x96x96,uint8,ok,
LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91,clip_0091,data/processed/lip_rois/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0091.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0091.npz,lower_face_resized96,217x96x96,uint8,ok,
LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91,clip_0092,data/processed/lip_rois/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0092.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0092.npz,lower_face_resized96,141x96x96,uint8,ok,
LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91,clip_0093,data/processed/lip_rois/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0093.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0093.npz,lower_face_resized96,123x96x96,uint8,ok,
LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91,clip_0094,data/processed/lip_rois/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0094.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0094.npz,lower_face_resized96,132x96x96,uint8,ok,
LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91,clip_0095,data/processed/lip_rois/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0095.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0095.npz,lower_face_resized96,112x96x96,uint8,ok,
LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91,clip_0096,data/processed/lip_rois/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0096.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0096.npz,lower_face_resized96,97x96x96,uint8,ok,
LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91,clip_0097,data/processed/lip_rois/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0097.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0097.npz,lower_face_resized96,90x96x96,uint8,ok,
LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91,clip_0098,data/processed/lip_rois/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0098.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0098.npz,lower_face_resized96,162x96x96,uint8,ok,
LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91,clip_0099,data/processed/lip_rois/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0099.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0099.npz,lower_face_resized96,122x96x96,uint8,ok,
LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91,clip_0100,data/processed/lip_rois/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0100.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0100.npz,lower_face_resized96,149x96x96,uint8,ok,
LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91,clip_0101,data/processed/lip_rois/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0101.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0101.npz,lower_face_resized96,189x96x96,uint8,ok,
LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91,clip_0102,data/processed/lip_rois/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0102.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0102.npz,lower_face_resized96,267x96x96,uint8,ok,
LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91,clip_0103,data/processed/lip_rois/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0103.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0103.npz,lower_face_resized96,250x96x96,uint8,ok,
LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91,clip_0104,data/processed/lip_rois/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0104.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0104.npz,lower_face_resized96,105x96x96,uint8,ok,
LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91,clip_0105,data/processed/lip_rois/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0105.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0105.npz,lower_face_resized96,105x96x96,uint8,ok,
LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91,clip_0106,data/processed/lip_rois/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0106.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0106.npz,lower_face_resized96,115x96x96,uint8,ok,
LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91,clip_0107,data/processed/lip_rois/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0107.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0107.npz,lower_face_resized96,102x96x96,uint8,ok,
LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91,clip_0108,data/processed/lip_rois/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0108.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0108.npz,lower_face_resized96,108x96x96,uint8,ok,
LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91,clip_0109,data/processed/lip_rois/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0109.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0109.npz,lower_face_resized96,88x96x96,uint8,ok,
LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91,clip_0110,data/processed/lip_rois/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0110.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0110.npz,lower_face_resized96,89x96x96,uint8,ok,
LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91,clip_0111,data/processed/lip_rois/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0111.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0111.npz,lower_face_resized96,112x96x96,uint8,ok,
LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91,clip_0112,data/processed/lip_rois/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0112.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0112.npz,lower_face_resized96,105x96x96,uint8,ok,
LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91,clip_0113,data/processed/lip_rois/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0113.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0113.npz,lower_face_resized96,86x96x96,uint8,ok,
LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91,clip_0114,data/processed/lip_rois/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0114.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0114.npz,lower_face_resized96,124x96x96,uint8,ok,
LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91,clip_0115,data/processed/lip_rois/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0115.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0115.npz,lower_face_resized96,112x96x96,uint8,ok,
LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91,clip_0116,data/processed/lip_rois/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0116.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0116.npz,lower_face_resized96,96x96x96,uint8,ok,
ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -,clip_0000,data/processed/lip_rois/ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -/clip_0000.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -/clip_0000.npz,lower_face_resized96,117x96x96,uint8,ok,
ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -,clip_0001,data/processed/lip_rois/ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -/clip_0001.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -/clip_0001.npz,lower_face_resized96,162x96x96,uint8,ok,
ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -,clip_0002,data/processed/lip_rois/ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -/clip_0002.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -/clip_0002.npz,lower_face_resized96,90x96x96,uint8,ok,
ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -,clip_0003,data/processed/lip_rois/ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -/clip_0003.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -/clip_0003.npz,lower_face_resized96,92x96x96,uint8,ok,
ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -,clip_0004,data/processed/lip_rois/ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -/clip_0004.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -/clip_0004.npz,lower_face_resized96,86x96x96,uint8,ok,
ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -,clip_0005,data/processed/lip_rois/ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -/clip_0005.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -/clip_0005.npz,lower_face_resized96,80x96x96,uint8,ok,
ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -,clip_0006,data/processed/lip_rois/ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -/clip_0006.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -/clip_0006.npz,lower_face_resized96,92x96x96,uint8,ok,
ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -,clip_0008,data/processed/lip_rois/ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -/clip_0008.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -/clip_0008.npz,lower_face_resized96,100x96x96,uint8,ok,
ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -,clip_0009,data/processed/lip_rois/ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -/clip_0009.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -/clip_0009.npz,lower_face_resized96,127x96x96,uint8,ok,
ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -,clip_0010,data/processed/lip_rois/ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -/clip_0010.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -/clip_0010.npz,lower_face_resized96,80x96x96,uint8,ok,
ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -,clip_0011,data/processed/lip_rois/ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -/clip_0011.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -/clip_0011.npz,lower_face_resized96,80x96x96,uint8,ok,
ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -,clip_0012,data/processed/lip_rois/ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -/clip_0012.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -/clip_0012.npz,lower_face_resized96,126x96x96,uint8,ok,
ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -,clip_0013,data/processed/lip_rois/ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -/clip_0013.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -/clip_0013.npz,lower_face_resized96,125x96x96,uint8,ok,
ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -,clip_0014,data/processed/lip_rois/ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -/clip_0014.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -/clip_0014.npz,lower_face_resized96,97x96x96,uint8,ok,
ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -,clip_0015,data/processed/lip_rois/ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -/clip_0015.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -/clip_0015.npz,lower_face_resized96,129x96x96,uint8,ok,
ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -,clip_0016,data/processed/lip_rois/ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -/clip_0016.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -/clip_0016.npz,lower_face_resized96,121x96x96,uint8,ok,
ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -,clip_0017,data/processed/lip_rois/ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -/clip_0017.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -/clip_0017.npz,lower_face_resized96,102x96x96,uint8,ok,
ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -,clip_0018,data/processed/lip_rois/ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -/clip_0018.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -/clip_0018.npz,lower_face_resized96,99x96x96,uint8,ok,
ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -,clip_0019,data/processed/lip_rois/ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -/clip_0019.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -/clip_0019.npz,lower_face_resized96,156x96x96,uint8,ok,
ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -,clip_0020,data/processed/lip_rois/ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -/clip_0020.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -/clip_0020.npz,lower_face_resized96,108x96x96,uint8,ok,
ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -,clip_0021,data/processed/lip_rois/ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -/clip_0021.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -/clip_0021.npz,lower_face_resized96,101x96x96,uint8,ok,
ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -,clip_0022,data/processed/lip_rois/ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -/clip_0022.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -/clip_0022.npz,lower_face_resized96,104x96x96,uint8,ok,
ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -,clip_0023,data/processed/lip_rois/ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -/clip_0023.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -/clip_0023.npz,lower_face_resized96,105x96x96,uint8,ok,
ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -,clip_0024,data/processed/lip_rois/ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -/clip_0024.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -/clip_0024.npz,lower_face_resized96,139x96x96,uint8,ok,
ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -,clip_0025,data/processed/lip_rois/ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -/clip_0025.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -/clip_0025.npz,lower_face_resized96,229x96x96,uint8,ok,
ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -,clip_0026,data/processed/lip_rois/ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -/clip_0026.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -/clip_0026.npz,lower_face_resized96,107x96x96,uint8,ok,
ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -,clip_0027,data/processed/lip_rois/ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -/clip_0027.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -/clip_0027.npz,lower_face_resized96,101x96x96,uint8,ok,
ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -,clip_0028,data/processed/lip_rois/ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -/clip_0028.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -/clip_0028.npz,lower_face_resized96,112x96x96,uint8,ok,
ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -,clip_0029,data/processed/lip_rois/ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -/clip_0029.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -/clip_0029.npz,lower_face_resized96,160x96x96,uint8,ok,
ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -,clip_0030,data/processed/lip_rois/ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -/clip_0030.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -/clip_0030.npz,lower_face_resized96,87x96x96,uint8,ok,
ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -,clip_0031,data/processed/lip_rois/ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -/clip_0031.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -/clip_0031.npz,lower_face_resized96,174x96x96,uint8,ok,
ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -,clip_0032,data/processed/lip_rois/ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -/clip_0032.npz,evaluation/outputs/batch_vsr/rois_lower_face_resized96/ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -/clip_0032.npz,lower_face_resized96,113x96x96,uint8,ok,
