source_id,clip,split,current_text,asr2_text,wer_current_vs_asr2,cer_current_vs_asr2,token_diff_summary,disagreement_level,reasons
LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91,clip_0085,test,ya si once y media,"Allá, sí, once y media.",0.600000,0.571429,"replace: 'ya si' -> 'allá, sí,' | replace: 'media' -> 'media.'",high,possible_timestamp_misalignment;possible_entity_error
LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91,clip_0086,test,que hacen despiertos que hacen por ahi vieron el video que hice sobre el curupi recien,¿Qué hacen despiertos? ¿Qué hacen por ahí? ¿Vieron el video que hice sobre el curupí? ¿Recién?,0.437500,0.183099,replace: 'que' -> '¿qué' | replace: 'despiertos que' -> 'despiertos? ¿qué' | replace: 'ahi vieron' -> 'ahí? ¿vieron' | replace: 'curupi recien' -> 'curupí? ¿recién?',medium,asr_disagreement
LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91,clip_0087,test,que loco no que loco que son las culturas distintas,"Qué loco, ¿no? Qué loco que son las culturas distintas.",0.500000,0.142857,"replace: 'que loco no que' -> 'qué loco, ¿no? qué' | replace: 'distintas' -> 'distintas.'",medium,asr_disagreement
LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91,clip_0088,test,en paraguay tienen toda esa mitologia que es super interesante,En Paraguay tienen toda esa mitología que es súper interesante.,0.300000,0.056604,replace: 'mitologia' -> 'mitología' | replace: 'super interesante' -> 'súper interesante.',low,
LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91,clip_0089,test,y creo que tiene como un mensaje lindo pero es como una forma distinta de tener ese mensaje,"Y creo que tiene como un mensaje lindo, pero es como una forma distinta de tener ese mensaje.",0.111111,0.027027,"replace: 'lindo' -> 'lindo,' | replace: 'mensaje' -> 'mensaje.'",low,
LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91,clip_0090,test,un saludo enorme un beso enorme para todos los que me siguen desde paraguay,"Un saludo enorme, un beso enorme para todos los que me siguen desde Paraguay.",0.142857,0.032258,"replace: 'enorme' -> 'enorme,' | replace: 'paraguay' -> 'paraguay.'",low,
LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91,clip_0091,test,los paraguayos son unos genios creo que ayer o justo,"los paraguayos, son unos genios. Creo que ayer o justo...",0.300000,0.116279,"replace: 'paraguayos' -> 'paraguayos,' | replace: 'genios' -> 'genios.' | replace: 'justo' -> 'justo...'",low,
LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91,clip_0092,test,ah claro ayer en el live cuando estaba hablando de que muchos latinos,"Ah, claro, ayer en el live cuando estaba hablando de que muchos latinos",0.153846,0.035088,"replace: 'ah claro' -> 'ah, claro,'",low,
LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91,clip_0093,test,cuando encuentran con un argentino en la calle o se presentan con un argentino,cuando encuentran con un argentino en la calle o se presentan con un argentino.,0.071429,0.015385,replace: 'argentino' -> 'argentino.',low,
LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91,clip_0094,test,ya arrancan con una preconcepcion y al tener esa preconcepcion,ya arrancan con una preconcepción y al tener esa preconcepción,0.200000,0.037736,replace: 'preconcepcion' -> 'preconcepción' | replace: 'preconcepcion' -> 'preconcepción',low,
LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91,clip_0095,test,por ahi le vas a caer mal a esa persona y no hay que entrar asi,por ahí le vas a caer mal a esa persona y no hay que entrar así.,0.125000,0.062500,replace: 'ahi' -> 'ahí' | replace: 'asi' -> 'así.',low,
LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91,clip_0096,test,lo mismo pasa con los argentinos contra los paraguayos,Y lo mismo pasa con los argentinos contra los paraguayos.,0.222222,0.043478,insert: '' -> 'y' | replace: 'paraguayos' -> 'paraguayos.',low,
LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91,clip_0097,test,creo que un argentino va a paraguay y ya tiene una preconcepcion,Creo que un argentino va a Paraguay y ya tiene una preconcepción.,0.083333,0.037736,replace: 'preconcepcion' -> 'preconcepción.',low,
LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91,clip_0098,test,y al tener eso como que la interaccion la onda y todo no va a ser lo mismo,"y al tener eso como que la interacción, la onda y todo, no va a ser lo mismo.",0.166667,0.070175,"replace: 'interaccion' -> 'interacción,' | replace: 'todo' -> 'todo,' | replace: 'mismo' -> 'mismo.'",low,
LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91,clip_0099,test,hay que entrar con una mente abierta y todas las cosas van a fluir,Hay que entrar con una mente abierta y todas las cosas van a fluir.,0.071429,0.018868,replace: 'fluir' -> 'fluir.',low,
LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91,clip_0100,test,y van a salir bien pero en este momento estoy como muy agachado,"y van a salir bien, pero en este momento estoy como muy agachado",0.076923,0.019608,"replace: 'bien' -> 'bien,'",low,
LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91,clip_0101,test,no sabes como me duelen los pies en este momento pero queria saludarles un poco mas antes de que me vaya,"No sabés cómo me duelen los pies en este momento, pero quería saludarles un poco más antes de que me vayan.",0.285714,0.083333,"replace: 'sabes como' -> 'sabés cómo' | replace: 'momento' -> 'momento,' | replace: 'queria' -> 'quería' | replace: 'mas' -> 'más'",low,
LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91,clip_0102,test,y decirles que los quiero mucho y que todo esto de subir videos todos los dias me esta resultando super bien,y decirles que lo quiero mucho y que todo esto de subir vídeos todos los días me está resultando super bien.,0.238095,0.056818,replace: 'los' -> 'lo' | replace: 'videos' -> 'vídeos' | replace: 'dias' -> 'días' | replace: 'esta' -> 'está',low,
LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91,clip_0103,test,porque puedo estar un rato con ustedes todos los dias acabo de comprar un tripode que me va a permitir caminar con ese tripode,porque puedo estar un rato con ustedes todos los días acabo de comprar un trípode que me va a permitir permitir caminar con ese trípode,0.166667,0.106796,replace: 'dias' -> 'días' | replace: 'tripode' -> 'trípode' | insert: '' -> 'permitir' | replace: 'tripode' -> 'trípode',low,
LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91,clip_0104,test,y poder como mostrar un poco mas y mostrar mas de la calle no,y poder como mostrar un poco más y mostrar más de la calle.,0.285714,0.083333,replace: 'mas' -> 'más' | replace: 'mas' -> 'más' | replace: 'calle no' -> 'calle.',low,
LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91,clip_0105,test,hay un lugar en los angeles que se llama santa monica,Hay un lugar en Los Ángeles que se llama Santa Mónica.,0.181818,0.069767,replace: 'angeles' -> 'ángeles' | replace: 'monica' -> 'mónica.',low,
LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91,clip_0106,test,y tiene como todo un pier es como tipo un puentecito,"Y tiene como todo un pier, como tipo un puentecito.",0.272727,0.071429,"replace: 'pier es' -> 'pier,' | replace: 'puentecito' -> 'puentecito.'",low,
LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91,clip_0107,test,no se como se llama en castellano pero despues les voy a mostrar eso,"No sé cómo se llama en castellano, pero después les voy a mostrar eso.",0.357143,0.090909,"replace: 'se como' -> 'sé cómo' | replace: 'castellano' -> 'castellano,' | replace: 'despues' -> 'después' | replace: 'eso' -> 'eso.'",medium,asr_disagreement
LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91,clip_0108,test,no se como va a ser el tema del viento pero bueno vamos a ver,"No sé cómo va a pasar el tema del viento, pero bueno, vamos a ver.",0.400000,0.170213,"replace: 'se como' -> 'sé cómo' | replace: 'ser' -> 'pasar' | replace: 'viento' -> 'viento,' | replace: 'bueno' -> 'bueno,'",medium,asr_disagreement
LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91,clip_0109,test,bueno un muelle tal cual un muelle,"bueno, un muelle tal cual, un muelle",0.285714,0.071429,"replace: 'bueno' -> 'bueno,' | replace: 'cual' -> 'cual,'",low,
LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91,clip_0110,test,bueno me duelen un monton mis pies me tengo que ir,"Bueno, me duele un montón mis pies Me tengo que ir",0.272727,0.075000,"replace: 'bueno' -> 'bueno,' | replace: 'duelen' -> 'duele' | replace: 'monton' -> 'montón'",low,
LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91,clip_0111,test,tambien me invitaron a una cena aca asi que claro aca son las 740,"También me invitaron a una cena acá, así que claro, acá son las 7.40.",0.428571,0.153846,"replace: 'tambien' -> 'también' | replace: 'aca asi' -> 'acá, así' | replace: 'claro aca' -> 'claro, acá' | replace: '740' -> '7.40.'",medium,asr_disagreement
LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91,clip_0112,test,alla son casi las 12 a ustedes los quiero mucho,Ya son casi las 12 A ustedes los quiero mucho,0.100000,0.078947,replace: 'alla' -> 'ya',low,
LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91,clip_0113,test,y mañana nos vemos nos vemos en otro live,y mañana nos vemos nos vemos en otro live,0.000000,0.000000,,low,
LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91,clip_0114,test,dale flavia te quiero mucho ana te quiero mucho,"Dale, Flavia te quiero mucho, Ana te quiero mucho.",0.333333,0.076923,"replace: 'dale' -> 'dale,' | replace: 'mucho' -> 'mucho,' | replace: 'mucho' -> 'mucho.'",low,
LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91,clip_0115,test,pau hasta la mañana te quiero lucas chau,"Pau, hasta la mañana, te quiero Lucas, chao",0.500000,0.121212,"replace: 'pau' -> 'pau,' | replace: 'mañana' -> 'mañana,' | replace: 'lucas chau' -> 'lucas, chao'",medium,possible_entity_error
LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91,clip_0116,test,cesar nos vemos matias chau los quiero,"César, nos vemos, Matías, chao, lo quiero.",0.857143,0.281250,"replace: 'cesar' -> 'césar,' | replace: 'vemos matias chau los quiero' -> 'vemos, matías, chao, lo quiero.'",high,possible_timestamp_misalignment
ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -,clip_0000,test,holi holis bellos mios como estan soy yo,"¡Holi! ¡Holi, bellos míos! ¿Cómo están? ¡Soy yo!",0.875000,0.363636,"replace: 'holi holis' -> '¡holi! ¡holi,' | replace: 'mios como estan soy yo' -> 'míos! ¿cómo están? ¡soy yo!'",high,possible_timestamp_misalignment
ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -,clip_0001,test,la señora elfa y hoy en el video de la fecha vamos a hablar de anecdotas de pueblos,La serie ahora elfa. Y hoy en el video de la fecha vamos a hablar de anécdotas de pueblos.,0.277778,0.121212,replace: 'señora elfa' -> 'serie ahora elfa.' | replace: 'anecdotas' -> 'anécdotas' | replace: 'pueblos' -> 'pueblos.',low,
ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -,clip_0002,test,ustedes me mandaron sus anecdotas de pueblo a djforanachorracom,Ustedes me mandaron Anécdotas de pueblo A djfaranachorra Arroba y el,0.666667,0.236364,replace: 'sus anecdotas' -> 'anécdotas' | replace: 'djforanachorracom' -> 'djfaranachorra arroba y el',medium,asr_disagreement
ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -,clip_0003,test,sobre infidelidades cosas de pueblo vieron lo que pasa en el pueblo queda en el pueblo,"sobre infidelidades, cosas de pueblo. Pero lo que pasa en el pueblo es crear el pueblo.",0.375000,0.169014,"replace: 'infidelidades' -> 'infidelidades,' | replace: 'pueblo vieron' -> 'pueblo. pero' | replace: 'queda en' -> 'es crear' | replace: 'pueblo' -> 'pueblo.'",medium,asr_disagreement
ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -,clip_0004,test,ademas pasan cosas terribles en el pueblo y una que tiene que hacer irse del pueblo,"Además pasan cosas terribles en el pueblo y una que tiene que hacer, irse del pueblo.",0.187500,0.044118,"replace: 'ademas' -> 'además' | replace: 'hacer' -> 'hacer,' | replace: 'pueblo' -> 'pueblo.'",low,
ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -,clip_0005,test,muchas historias tragicas cosas que van a entender los que son de pueblo,"Muchas historias trágicas, cosas que van a tener los que son de pueblo.",0.230769,0.100000,"replace: 'tragicas' -> 'trágicas,' | replace: 'entender' -> 'tener' | replace: 'pueblo' -> 'pueblo.'",low,
ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -,clip_0006,test,yo elegi las mejores anecdotas que me mandaron y ahora voy a reaccionar,Yo elegí las mejores anécdotas que le mandaron y ahora voy a reacción.,0.307692,0.101695,replace: 'elegi' -> 'elegí' | replace: 'anecdotas' -> 'anécdotas' | replace: 'me' -> 'le' | replace: 'reaccionar' -> 'reacción.',low,
ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -,clip_0008,test,te escribo porque necesito escupir un veneno que tengo guardado en mi epoca de pueblo,Te escribo porque necesito escupir un veneno que tengo guardado en mi época de poema.,0.133333,0.070423,replace: 'epoca' -> 'época' | replace: 'pueblo' -> 'poema.',low,
ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -,clip_0009,test,te pido por favor anonimato total porque si esto se filtra me tengo que ir a vivir a la antartida,Te pido por favor anonimato total porque si esto se filtra me tengo que ir a vivir a la Antártida.,0.050000,0.025641,replace: 'antartida' -> 'antártida.',low,
ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -,clip_0010,test,el tema del pueblo ademas es que siempre todo es un secreto,El tema del pueblo además es que siempre todo es un secreto.,0.166667,0.041667,replace: 'ademas' -> 'además' | replace: 'secreto' -> 'secreto.',low,
ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -,clip_0011,test,porque realmente si se filtra cualquier cosa tenes que ir a otro pueblo,porque realmente si se filtra cualquier cosa tenés que ir a otro pueblo,0.076923,0.016949,replace: 'tenes' -> 'tenés',low,
ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -,clip_0012,test,contexto soy de un pueblo del interior de la provincia de buenos aires en donde somos aproximadamente 5000 habitantes,"Contexto, soy de un pueblo del interior de la provincia de Buenos Aires en donde somos aproximadamente 5.000 habitantes.",0.157895,0.030303,"replace: 'contexto' -> 'contexto,' | replace: '5000 habitantes' -> '5.000 habitantes.'",low,
ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -,clip_0013,test,yo tenia 15 años y salia con un machote de 19 que trabajaba en la panaderia del pueblo,Yo tenía 15 años y salía con un machote de 19 que trabajaba en la panadería del pueblo.,0.222222,0.057971,replace: 'tenia' -> 'tenía' | replace: 'salia' -> 'salía' | replace: 'panaderia' -> 'panadería' | replace: 'pueblo' -> 'pueblo.',low,
ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -,clip_0014,test,el pibe era el tipico rudo alto peleador boliche,"El pibe era el típico rudo, alto, peleador, boliche.",0.555556,0.125000,"replace: 'tipico rudo alto peleador boliche' -> 'típico rudo, alto, peleador, boliche.'",medium,possible_timestamp_misalignment
ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -,clip_0015,test,obviamente esta mal chicos si tenes 15 años y estas con el de 19 se entiende tenes un tratamiento como me la mandan pero bueno se entiende,"Obviamente está mal, chicos Que tengas que instalar con el día 19 Se entiende Estoy diciendo la neta Como me la mandan Pero bueno, se entiende",0.518519,0.330357,"replace: 'esta mal' -> 'está mal,' | replace: 'si tenes 15 años y estas' -> 'que tengas que instalar' | replace: 'de' -> 'día' | replace: 'tenes un tratamiento' -> 'estoy diciendo la neta'",medium,asr_disagreement
ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -,clip_0016,test,no voy a empezar a hacer bajada de linea pero bueno si es ilegal ademas que bajada de linea es un delito,"No voy a empezar a hacer bajada de línea, pero bueno, sí, es ilegal, además que bajada de línea es un delito.",0.318182,0.108434,"replace: 'linea' -> 'línea,' | replace: 'bueno si' -> 'bueno, sí,' | replace: 'ilegal ademas' -> 'ilegal, además' | replace: 'linea' -> 'línea'",low,
ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -,clip_0017,test,pero digo para que no explote el chat pero bueno que quieren que haga estas cosas pasan,"Pero digo, para que no explote el chat Pero bueno, ¿qué quieren que haga? Estas cosas pasan",0.235294,0.070423,"replace: 'digo' -> 'digo,' | replace: 'bueno que' -> 'bueno, ¿qué' | replace: 'haga' -> 'haga?'",low,
ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -,clip_0018,test,esto paso en el pueblo viste el pibe era el tipico rudo alto peleador,"Esto pasó en el pueblo, viste. El pibe era el típico rudo, alto, peligroso.",0.500000,0.214286,"replace: 'paso' -> 'pasó' | replace: 'pueblo viste' -> 'pueblo, viste.' | replace: 'tipico rudo alto peleador' -> 'típico rudo, alto, peligroso.'",medium,asr_disagreement
ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -,clip_0019,test,peleador boliche al que iba boliche en el que armaba quilombo cuestion que el tipo me vivia metiendo los cuernos con la hija del panadero,"peleador, boliche al que iba, boliche en el que armaba quilombo, cuestión que el tipo me vivía metiendo los cuernos con la hija del panadero.",0.240000,0.053097,"replace: 'peleador' -> 'peleador,' | replace: 'iba' -> 'iba,' | replace: 'quilombo cuestion' -> 'quilombo, cuestión' | replace: 'vivia' -> 'vivía'",low,
ME ACUSARON DE BRUJA Y ME TUVE QUE IR DEL PUEBLO -,clip_0020,test,que en ese momento era menor que yo si un horror todo ademas siento que los pueblos,"que en ese momento era menor que yo. Sí, un horror todo.",0.470588,0.417910,"replace: 'yo si' -> 'yo. sí,' | replace: 'todo ademas siento que los pueblos' -> 'todo.'",medium,asr_disagreement
