titulo,clip,estado,ratio_deteccion,n_frames,texto
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0162,ok,0.940,97,que el ruido del ronquido era este estaba asi y se dormia
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0163,ok,0.819,392,con esta cara amigos se lo juro no estoy exagerandolo
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0164,ok,1.000,122,en nada nada entonces yo lo miro a juancito le digo amigo
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0165,ok,1.000,101,vos no nos avisaste de esto entonces dice si ya se va a haber problemas
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0166,ok,1.000,106,obvio que va a haber problemas le digo luciano duerme con esto yo no duermo con esto amigo me dice
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0167,ok,1.000,112,y pasa que bueno mira despues lo hablamos pero no arranquemos el viaje asi
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0168,ok,1.000,107,amigo recien vamos no se 700 kilometros si vamos 700 kilometros amigo
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0169,ok,1.000,108,el chabon ya se durmio no deja dormir al resto digo vos escuchaste como hace esto no es un ser humano
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0170,ok,1.000,117,es un camion de basura digo agarra pone la pala del camion de basura cuando esta compactando basura
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0171,ok,1.000,91,es mas invencioso que esto y el chabon a veces parecia que se moria
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0172,ok,1.000,209,amigos hacia y vos decis se va a morir que pase algo o sea o que se muera o que se despierte
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0173,ok,1.000,118,pero que bueno a todo esto yo ya estaba o sea hasta ahi estaba bien
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0174,ok,1.000,125,porque yo iba adelante y todavia no me habia dormido en el tiempo que se habia dormido el
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0175,ok,0.826,110,entonces bueno nada estabamos en viaje ya estabamos llegando a brasil
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0176,ok,1.000,97,en un momento se pone a manejar el camion de basura que decia no yo
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0177,ok,1.000,145,manejo perfecto yo soy fangio yo soy ayrton senna
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0178,ok,1.000,100,a todo esto todos nos mirabamos porque tenia una pinta de que era todo mentira cuestion amigos
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0179,ok,1.000,98,que tenia un gps de pozos aparecio un pozo en el gps y el chabon a 140
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0180,ok,0.975,202,el 580 10 metros entonces en un momento claro juancito que era el dueño del auto agarraba y decia
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0181,ok,1.000,94,boludo te estas comiendo todos los pozos vamos a reventar una cubierta o sea fijate
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0182,ok,1.000,93,esquivalo los pozos dice no no si pasa que si esquivaba huesos
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0183,ok,1.000,112,tenia que agarrar otro dice amigo estoy viendo la ruta vas a romper todo el auto estamos en el medio de la selva
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0184,ok,1.000,132,te das cuenta que aca no hay nada bueno juancito ya lo ultimo ibamos todos asi con cara de orto
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0185,ok,0.984,254,y hacia y yo lo miraba a juancito y juancito hacia y hacia y era lo unico que hacia
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0186,ok,1.000,112,ya no le decia nada porque ya el ambiente adentro del auto estaba bastante tenso
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0187,ok,0.965,95,a todo esto luciano ya se empezaba a poner ansioso porque san pablo se acercaba
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0188,ok,1.000,122,o sea ya ah no no paren antes de eso en un momento me despierto
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0189,ok,1.000,98,y se vamos a cargar combustible que alla dicen benzina cuando vamos a cargar combustible
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0190,ok,1.000,119,frenamos hola si como te va lleno de premium no se fala
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0191,ok,1.000,185,no se fala fala no se no se  no digo amigo en que momento entramos a brasil
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0192,ok,1.000,109,entonces me dice estas flasheando jero amigo este chabon hablo en portugues
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0193,ok,1.000,89,no no estamos en uruguay no estamos en uruguay boludo boludo esto es brasil
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0194,ok,1.000,140,hablo en brasil este hablo en portugues es br a ver preguntale preguntale acepta reais
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0195,ok,1.000,109,si mais reais eu peco uruguay entonces amigo
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0196,ok,1.000,112,es br te das cuenta entonces le digo loco donde estamos entonces dice
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0197,ok,1.000,112,en rivera esto es partido rivera no se que mierda me entro a decir digo
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0198,ok,1.000,88,pero esto es brasil o es uruguay entonces claro no entendiamos nada
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0199,ok,1.000,103,hasta que encontramos una persona que hablaba español entonces dice no
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0200,ok,1.000,96,ustedes entraron aca hay una frontera que es uruguay
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0201,ok,1.000,139,y brasil y es frontera entonces hablan portugues pero este es el lado de brasil
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0202,ok,1.000,108,uy boludo dije no pasamos por no hicimos la entrada al pais
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0203,ok,0.913,115,estamos en brasil pelotudo entonces me dice no dice y ahora que hacemos
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0204,ok,1.000,104,volvemos y entramos por otro lado no ni en pedo estas viendo el gps
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0205,ok,1.000,116,bueno lulo a todo esto ya estaba desquiciado decia esto ya me huele mal
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0206,ok,1.000,97,ya estamos llegando a san pablo y no estan prestando atencion
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0207,ok,1.000,109,y saben que pasa si en san pablo nos equivocamos bueno digo luciano calmate
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0208,ok,1.000,97,porque faltan mil kilometros para san pablo no se cuanto falta para san pablo
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0209,ok,1.000,139,falta un monton para san pablo bueno agarramos le digo dice cambiemos que no maneje mas este chabon
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0210,ok,1.000,84,porque esta agarrando todos los pozos y aca la ruta esta malisima a todo esto
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0211,ok,1.000,104,frenamos en esta estacion y veiamos por la television que habia un monton de argentinos
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0212,ok,1.000,108,que se mataban en la ruta me acuerdo que en un dia murieron 11 argentinos porque alla en la ruta
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0213,ok,1.000,100,hay muchos que son de montaña y no tienen guarray entonces vos seguis de largo y viajas
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0214,ok,0.862,97,viajas hasta el fondo entonces agarra ya estabamos todos re perseguidos
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0215,ok,0.941,98,estamos en la autopista a todo esto ya dormir de dia todos chivados
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0216,descartado,0.497,0,estabamos en el auto yo estaba atras lulo se tapaba yo no a ver si tengo algo aca
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0217,descartado,0.443,0,yo le voy a explicar como dormia como dormia luciano estabamos asi
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0218,descartado,0.735,0,ponele no entonces vos tenias que estar todo encorvado estilo cosco mochila
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0219,descartado,0.094,0,encima cosco mochila no entonces agarrabas te apoyabas ventanilla
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0220,descartado,0.029,0,y te tirabas esto en la cara asi para que no te de el sol pero a la vez
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0221,ok,1.000,99,levantabas temperatura entonces te levantabas todo chivado por arriba por abajo
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0222,ok,1.000,105,te daba frio y el sol no no no era un asco habia una humedad
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0223,ok,0.970,111,porque ya estabamos o sea como en la parte cerca de misiones
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0224,ok,0.972,119,o sea mas o menos mas arriba de misiones imaginense la humedad que hay bueno luciano y yo
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0225,descartado,0.650,0,durmiendo asi con un trapo en la cara nos despertamos estabamos llegando a san pablo
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0226,ok,1.000,92,para manejar de diferentes maneras o sea al que le tocaba le tocaba
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0227,ok,1.000,134,no podiamos respetabamos las horas de sueño y de manejo o sea nunca una persona podia manejar mas de ocho horas
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0228,ok,1.000,87,el turno anterior habia sido el de lulo no habia sido el de juancito y yo
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0229,ok,1.000,84,le tocaba a lulo y a el y lulo ya habia manejado le tocaba al gordo
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0230,ok,0.982,139,bueno le tocaba a alan al camion de basura ya camion de basura entonces luciano se sienta de copiloto
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0231,ok,1.000,113,y el chabon adelante entonces estabamos viendo los carteles de cercania a san pablo
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0232,ok,1.000,101,entonces tambien el problema era que decian che el asiento mas adelante
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0233,ok,1.000,99,loco no entramos atras no el asiento mas atras bueno llegabamos a san pablo veiamos los carteles
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0234,ok,1.000,89,y yo veia que luciano ya empezaba a ponerse loco entonces
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0235,ok,0.931,84,luciano de copiloto y el gordo manejando el camion de basura manejando
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0236,ok,1.000,166,ah dice bueno escuchame una cosa estamos llegando a san pablo ahora tenes que poner maxima atencion en todo lo que te voy a decir
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0237,ok,1.000,130,vos no vas a mirar el gps si no vas a mirar el gps vas a escuchar lo que yo te digo
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0238,ok,1.000,120,y vas a hacer lo que yo te digo bueno bueno entonces estabamos asi san pablo
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0239,ok,1.000,97,no se cuanto llegando en un momento llegamos a las autopistas llegamos a las autopistas
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0240,ok,1.000,124,y habiamos cambiado yo les habia cambiado al gps le habia cambiado
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0241,ok,1.000,111,vieron que todo tenia una flechita al gps bueno yo le habia cambiado y puse un pajarito que volaba
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0242,ok,1.000,105,entonces vos veias el pajarito que volaba en el mapa entonces estaba vos veias el pajarito
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0243,ok,1.000,101,en un momento empezamos a ver y yo veia que habia autopistas que nos pasaban por arriba
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0244,ok,1.000,113,y no estaban en el mapa entonces yo le digo ah vos actualizaste el gps
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0245,ok,1.000,110,le digo porque porque toda esta ruta que estan pasandonos por arriba yo no la veo en el mapa
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0246,ok,1.000,112,entonces dice uh me olvide pero no pasa nada seguimos los carteles
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0247,ok,1.000,88,vos sos pelotudo y ahi luciano le exploto pero fue increible
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0248,ok,1.000,123,al toque dijo vos sos pelotudo aparte imaginate una persona con la que no tenes confianza
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0249,ok,1.000,89,que la viste una vez en tu vida hace horas la conoces ya se estaban insultando
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0250,ok,1.000,92,o sea luciano insultaba a el por parte de luciano te mata vos sos pelotudo
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0251,ok,1.000,98,lo unico que te dije es que actualizaste el gps ahora nos vamos a morir
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0252,ok,1.000,100,ahora no sabemos que hacer y ahora como mierda sabemos entonces le digo
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0253,ok,1.000,117,bueno paren paren paren baja la velocidad miremos los carteles y tratemos de deducir entre todos
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0254,ok,1.000,105,por donde mierda ir no nos vamos a morir vamos a morir lo unico que te dije
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0255,ok,0.950,100,actualizar el gps dice bueno me olvide pasa que sali con todo
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0256,ok,1.000,89,agarre los sandwiches que mierda me importan los sandwiches yo te dije que traigas sandwiches
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0257,ok,1.000,95,te dije que actualices el gps porque teniamos que pasar por san pablo
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0258,ok,1.000,95,y aca no entonces bueno discusion digo luciano para de gritar no se griten mas
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0259,ok,1.000,92,vamos a solucionarlo a todo esto ya habia que girar en un momento el gps empieza a decir
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0260,ok,1.000,114,a mil metros gire a la derecha bueno tirate a la derecha entonces va el gordo y dice
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0261,ok,1.000,102,tirate a la derecha no puedo tengo un camion te estoy diciendo que te tires a la derecha
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0262,ok,1.000,104,a 500 metros doble a la derecha tirate a la derecha tengo un camion con acoplado
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0263,ok,1.000,109,luciano no puedo tirate a la derecha doble a 200 metros
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0264,ok,1.000,169,tome la salida no puedo dobla dobla no puedo recalculando
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0265,ok,0.980,123,no no sos un imbecil ves que sos un imbecil nos vamos a morir
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0266,ok,1.000,112,no se que le dice digo para para para para digo frena el auto
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0267,ok,1.000,100,frena el auto no se puede frenar aca dice yo te dije que doy a esa derecha
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0268,ok,0.978,115,que carajo estas haciendo te das cuenta ahora ahora estamos perdidos en san pablo
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0269,ok,1.000,104,y ahora vos no sabes lo que es esto mira ves todas las favelas que hay aca al costado
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0270,ok,0.991,89,no entendes nada nada sos un pelotudo sos un inservible
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0271,ok,1.000,108,vos le digo bueno a todo esto le digo lulo ya esta amigo ya esta vamos a ver como salimos
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0272,ok,1.000,113,mira aparece en el gps y el pajarito y luciano decia que mierda pasa ese pajaro
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0273,ok,1.000,105,no se ve nada por donde vamos jeronimo no te das cuenta el pajaro es mas grande que la ruta
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0274,ok,1.000,108,entonces no vemos donde doblar digo lulo estas en crisis amigo a ver
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0275,ok,1.000,98,no es culpa del pajarito ni tampoco es culpa de que
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0276,ok,1.000,123,la unica culpa es del chabon que no actualizo el gps ya esta ahora hay que ver como salimos de aca
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0277,ok,1.000,118,me dice el gps agarra y pone proximo retorno a 20 kilometros
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0278,ok,1.000,102,20 kilometros de que no tenemos señal de telefono
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0279,ok,1.000,103,no tenemos esto no tenemos otro digo bueno a ver a todo esto el chabon ya estaba entrando en crisis
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0280,ok,1.000,130,el que manejaba le digo juancito le dice bueno lulo ya esta boludo va a entrar en crisis el chabon
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0281,ok,0.983,101,esta manejando el bueno segui segui segui segui ya esta no soy para nada
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0282,ok,1.000,212,que esto que el otro yo todo esto medio riendome 20 kilometros y el chabon mira el gps
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0283,ok,1.000,117,y va manejando el claro no podiamos frenar porque no habia donde frenar amigo las rutas y las autopistas en brasil
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0284,ok,1.000,118,no tienen panquinas ni no o sea es dale y dale
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0285,ok,1.000,117,entonces en un momento ibamos asi y faltaban 3 kilometros creo
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0286,ok,1.000,104,2 kilometros para dar la vuelta o sea lo que hicimos lo que ya habiamos hecho
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0287,ok,1.000,88,este pelotudo mira el gps y dice ahi hay un retorno
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0288,ok,1.000,88,y en el medio de la autopista empieza doble y se mete en una salida
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0289,ok,1.000,123,y dice luciano que estas haciendo por que doblaste por que doblaste aca le dice no es que es un retorno
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0290,ok,1.000,102,esto no es un retorno vos sos pelotudo esta es la bajada a una favela
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0291,ok,1.000,109,y no se que entonces le dice a todo esto luciano tenia razon agarramos la rotonda
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0292,ok,0.860,95,cuando agarramos la rotonda se lo juro por mi madre fue increible esta secuencia
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0293,ok,0.931,97,era de pelicula era una subida amigo estabamos yendo a los morros o sea
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0294,ok,1.000,119,veia los ranchos de dos pisos de chapa todo empezamos a ir por una callecita
ANÉCDOTA VIAJE MUNDIAL BRASIL 2014  parte 1,clip_0295,ok,1.000,101,y al final de la callecita habia 5 br sentados
